ticket_id,time,cell_id,malfunc_type
18244,201903281207,0C75D722B581A322EB24CAD7951A28C1,电力故障
18714,201903291156,0C75D722B581A322EB24CAD7951A28C1,电力故障
17388,201903261537,0C7BDF959F23A258D2DF34AF99C73E92,电力故障
19528,201903310930,0C7CA21AB0B7706B2367729FCEB6293D,电力故障
19529,201903310930,0C7CA21AB0B7706B2367729FCEB6293D,电力故障
4018,201902211017,0C81A0FED7E4D852D7D196EF9CB36B6C,电力故障
6372,201902280938,0C81A0FED7E4D852D7D196EF9CB36B6C,电力故障
6375,201902280943,0C81A0FED7E4D852D7D196EF9CB36B6C,电力故障
6871,201903011451,0C81A0FED7E4D852D7D196EF9CB36B6C,电力故障
2709,201902160009,0C8AC6629FD01A3AC32157D882E0F7B8,电力故障
2924,201902170030,0C8AC6629FD01A3AC32157D882E0F7B8,电力故障
3162,201902180007,0C8AC6629FD01A3AC32157D882E0F7B8,电力故障
11539,201903150020,0C8AC6629FD01A3AC32157D882E0F7B8,电力故障
10,201902050232,0C965544227EF071A4D6C247F77D0617,硬件故障
6047,201902271019,0CA0955ACEDF468E6DC3E7A2D2408055,电力故障
9259,201903081351,0CA6C5DBB6C4AAD57FE4ACE93C16E1A6,电力故障
5879,201902261918,0CB1BF78734EEE741DAEB86D082E835D,电力故障
15671,201903221619,0CB1BF78734EEE741DAEB86D082E835D,电力故障
15673,201903221620,0CB1BF78734EEE741DAEB86D082E835D,电力故障
16316,201903240918,0CB1BF78734EEE741DAEB86D082E835D,传输故障
11007,201903131153,0CB25744732F5B88C634087370F68CF4,硬件故障
13461,201903191252,0CBB3B06A05D372D1CC0B39E28B2303D,电力故障
15302,201903220007,0CBB3B06A05D372D1CC0B39E28B2303D,电力故障
8618,201903070022,0CBDACF5188F4E39588463D9D970C343,电力故障
9007,201903072148,0CBDACF5188F4E39588463D9D970C343,传输故障
12525,201903170949,0CBDACF5188F4E39588463D9D970C343,电力故障
13910,201903200716,0CC279D52FEDA1D01E430F8B0D3C21C3,电力故障
14280,201903201232,0CC279D52FEDA1D01E430F8B0D3C21C3,电力故障
16864,201903251423,0CCB565E45AFCA1B45F568F48E81D8AB,电力故障
2271,201902140354,0CCC723398C7148651CE4E75FF0F74B9,电力故障
2383,201902141103,0CCC723398C7148651CE4E75FF0F74B9,电力故障
14271,201903201223,0CD252587A5584AB35B3AD423F040CE3,软件故障
14394,201903201426,0CD5ABCAAEAD1C6E808C25642EB67A09,电力故障
1793,201902121108,0CDEC1F6DFB8A2B1706A9FFF7B2E76AB,电力故障
14455,201903201544,0CDFDA34C89EA1DBF5BA0C3BCED4A8DA,电力故障
1818,201902121318,0CE4920D6CF78A2C76EFDC52132027C4,电力故障
15698,201903221714,0CE9663EDCF7221F2ABAEE9425F00C9F,电力故障
770,201902080410,0CF052D60BE5E4E76A1F458B6EF193D2,电力故障
17935,201903271919,0CF339FF581A4C06721A818A0E8BCE6B,电力故障
17936,201903271919,0CF339FF581A4C06721A818A0E8BCE6B,电力故障
2158,201902131622,0CF5BBAD85E7C160C6F69FD44BBA3589,电力故障
2247,201902132305,0CF5BBAD85E7C160C6F69FD44BBA3589,电力故障
2364,201902141005,0CF5BBAD85E7C160C6F69FD44BBA3589,电力故障
2455,201902141624,0CF5BBAD85E7C160C6F69FD44BBA3589,电力故障
4251,201902220419,0CF918C15D89046AED0BDEE384A9D51D,硬件故障
2492,201902142153,0D004472B3823D54BBFF753BA8DC61BD,电力故障
5505,201902260059,0D097EA62E708A35484A9DCDE7304870,电力故障
5509,201902260102,0D097EA62E708A35484A9DCDE7304870,硬件故障
6664,201902282352,0D097EA62E708A35484A9DCDE7304870,电力故障
9045,201903080029,0D097EA62E708A35484A9DCDE7304870,电力故障
17986,201903280015,0D097EA62E708A35484A9DCDE7304870,电力故障
6498,201902281407,0D101155EDD1B1C2201D191C12706E9B,电力故障
13944,201903200749,0D138B8EF3DCFBE9B9AA5063A077FAFB,电力故障
8407,201903061319,0D1F3BF8A121F4A8699ECD325DF5B4CA,电力故障
8408,201903061320,0D1F3BF8A121F4A8699ECD325DF5B4CA,电力故障
15412,201903220926,0D2824CF208117499E236354A6F78C41,电力故障
17767,201903271309,0D2854E7E25A4C6BFC3259442F634436,传输故障
2726,201902160428,0D338C902A9BF9A1A58137D6FBC57489,电力故障
2727,201902160430,0D338C902A9BF9A1A58137D6FBC57489,电力故障
16656,201903250604,0D35E0588B84453DC41BAB785ACA9A68,电力故障
10138,201903110707,0D46CA99606094611329C03D773E2EA3,电力故障
19123,201903300922,0D4A0C60CCF851C0BCF43AE7BBC82AE4,电力故障
13419,201903191100,0D517B58D88EA72AD3277A95D372CB61,电力故障
454,201902070324,0D638FD667B42F855A3A50A5C2DAF019,硬件故障
764,201902080325,0D638FD667B42F855A3A50A5C2DAF019,电力故障
906,201902081751,0D638FD667B42F855A3A50A5C2DAF019,硬件故障
908,201902081756,0D638FD667B42F855A3A50A5C2DAF019,硬件故障
10494,201903120154,0D6C205A8B3AC20F11533AB488D6A2F9,电力故障
10530,201903120611,0D6E403B3B511F95B989680846898EAC,软件故障
17765,201903271308,0D75EAA746233CC2FA0DA71878E0BC90,电力故障
6801,201903011057,0D817C46CB9ADAB79704E2897815EB55,电力故障
11311,201903141108,0D82FF8F3882564A78CE021B03A86650,电力故障
17892,201903271652,0D82FF8F3882564A78CE021B03A86650,电力故障
19143,201903300940,0D82FF8F3882564A78CE021B03A86650,电力故障
5643,201902261014,0D873454296AF3CC097BE92C493CA72B,动环故障
7219,201903021935,0D873454296AF3CC097BE92C493CA72B,传输故障
7220,201903021935,0D873454296AF3CC097BE92C493CA72B,电力故障
7900,201903050831,0D873454296AF3CC097BE92C493CA72B,硬件故障
7901,201903050831,0D873454296AF3CC097BE92C493CA72B,硬件故障
8019,201903051330,0D873454296AF3CC097BE92C493CA72B,电力故障
8023,201903051342,0D873454296AF3CC097BE92C493CA72B,传输故障
8505,201903061615,0D873454296AF3CC097BE92C493CA72B,电力故障
6925,201903011649,0D8F4A831460C9A0CFDE419144C0E986,电力故障
6688,201903010212,0D9314DE6DFAB75D3C8896862EB5141C,电力故障
9725,201903091630,0D997D6F6D544505CE4ADE53F70C9D46,传输故障
10291,201903111213,0D997D6F6D544505CE4ADE53F70C9D46,电力故障
15020,201903211134,0D997D6F6D544505CE4ADE53F70C9D46,电力故障
16396,201903241147,0D997D6F6D544505CE4ADE53F70C9D46,传输故障
3429,201902190141,0D9E34719B6F216717F5F2D76CDD2174,电力故障
4208,201902212314,0D9E34719B6F216717F5F2D76CDD2174,电力故障
5488,201902260016,0D9E34719B6F216717F5F2D76CDD2174,电力故障
5928,201902270130,0D9E34719B6F216717F5F2D76CDD2174,电力故障
6679,201903010137,0D9E34719B6F216717F5F2D76CDD2174,电力故障
6988,201903012335,0D9E34719B6F216717F5F2D76CDD2174,电力故障
4295,201902220917,0DA20E7CB447446FDAEF4B4B1E12355C,硬件故障
4704,201902231404,0DA20E7CB447446FDAEF4B4B1E12355C,硬件故障
7032,201903020650,0DA20E7CB447446FDAEF4B4B1E12355C,硬件故障
286,201902061241,0DA558285706F9B1229A334D4097FD73,硬件故障
1244,201902100721,0DA9A5526151B847BC4C9ECB7E2D3D0A,电力故障
13362,201903190919,0DA9A5526151B847BC4C9ECB7E2D3D0A,电力故障
13868,201903200639,0DA9A5526151B847BC4C9ECB7E2D3D0A,电力故障
15916,201903230827,0DA9A5526151B847BC4C9ECB7E2D3D0A,电力故障
10706,201903121354,0DAC0BA5FFF4DC5617710A29A33994BA,电力故障
16105,201903231603,0DAEAA130E609D8E0CC0486AEA8FBC0C,电力故障
18081,201903280759,0DAEAA130E609D8E0CC0486AEA8FBC0C,电力故障
18459,201903281958,0DAEAA130E609D8E0CC0486AEA8FBC0C,电力故障
18460,201903281959,0DAEAA130E609D8E0CC0486AEA8FBC0C,电力故障
18574,201903290758,0DAEAA130E609D8E0CC0486AEA8FBC0C,电力故障
9121,201903080853,0DD45C89778463F10CF725881E7D6A2D,硬件故障
11682,201903151035,0DD45C89778463F10CF725881E7D6A2D,电力故障
2406,201902141219,0DD46149A1BE09A6A101BDF9DF54315E,电力故障
7150,201903021354,0DD9FEA2C4344F3F511E119524960D8D,硬件故障
7320,201903031257,0DD9FEA2C4344F3F511E119524960D8D,电力故障
7409,201903031730,0DD9FEA2C4344F3F511E119524960D8D,电力故障
16920,201903251625,0DDE51E40A6ED4497DD8EC68EE4A9869,电力故障
17595,201903270809,0DDE51E40A6ED4497DD8EC68EE4A9869,电力故障
18568,201903290757,0DDE51E40A6ED4497DD8EC68EE4A9869,电力故障
12439,201903170421,0DDFFCB8FAB06A21CAD20AA6BF78B623,电力故障
8259,201903060824,0DE12B069150C4AE6152D5B20BEC1C24,电力故障
12676,201903171518,0DE12B069150C4AE6152D5B20BEC1C24,电力故障
16701,201903250834,0DE12B069150C4AE6152D5B20BEC1C24,电力故障
4115,201902211534,0DE372FCAADD87FA116CD2CB0F89A7F3,电力故障
10431,201903111727,0DE372FCAADD87FA116CD2CB0F89A7F3,电力故障
372,201902062012,0DE55E57C9D4061C4F9763A60FCCBBB9,传输故障
8566,201903061921,0DE55E57C9D4061C4F9763A60FCCBBB9,硬件故障
9207,201903081128,0DE55E57C9D4061C4F9763A60FCCBBB9,电力故障
13380,201903190949,0DE55E57C9D4061C4F9763A60FCCBBB9,传输故障
6297,201902280715,0DEBEF9391D45C0383962D79CCB3FE71,电力故障
6298,201902280716,0DEBEF9391D45C0383962D79CCB3FE71,电力故障
15967,201903230936,0DEC3A739E8291191C9D2F8A3E2EB851,电力故障
2308,201902140715,0DEE53BF089BF4E4F0701F1DA291C916,电力故障
11712,201903151137,0DF172B52061DD538D4118ACEC57EF60,电力故障
11713,201903151137,0DF172B52061DD538D4118ACEC57EF60,电力故障
1323,201902101407,0DF415DD5C528CA10A3F9983DFEF586A,电力故障
3275,201902181111,0DF415DD5C528CA10A3F9983DFEF586A,传输故障
5979,201902270654,0DF415DD5C528CA10A3F9983DFEF586A,传输故障
9994,201903101535,0DF415DD5C528CA10A3F9983DFEF586A,硬件故障
17724,201903271105,0DF415DD5C528CA10A3F9983DFEF586A,传输故障
6628,201902281946,0DF8E8145EB12961EC6F1F94449FCA29,电力故障
9117,201903080843,0DF8E8145EB12961EC6F1F94449FCA29,电力故障
13499,201903191409,0DF8E8145EB12961EC6F1F94449FCA29,电力故障
18486,201903290016,0DF8E8145EB12961EC6F1F94449FCA29,电力故障
6457,201902281231,0DFED8BC4CF55B6D546F13DF0C9B5BCD,电力故障
18122,201903280902,0E04724FB5B736F5C892EC7F0FE044F5,电力故障
3490,201902190924,0E0D53AA655364F92B78ED9EC06244A7,电力故障
13322,201903190822,0E34473132EDD25610AFCB39763F9219,电力故障
17238,201903261028,0E34473132EDD25610AFCB39763F9219,电力故障
17942,201903271932,0E379111AD3EFBEAF6266021BA696841,电力故障
17943,201903271933,0E379111AD3EFBEAF6266021BA696841,电力故障
9514,201903090945,0E37DE086CD3B6BE2B60DF71D52E0CD4,电力故障
14997,201903211102,0E461DF038BC1B4579DFD19F9B839065,电力故障
19724,201903311651,0E4C6CD336A70CB6D9A9E6AD15C14774,电力故障
16420,201903241223,0E547DA4EA601961341DDE12DF49F3B3,电力故障
18794,201903291444,0E57DC9FFC7E09BEAC5D4C4F9ED7B4E0,电力故障
10711,201903121405,0E62A2C4FE872A8B48221E1B93B98E19,电力故障
19675,201903311517,0E62A2C4FE872A8B48221E1B93B98E19,电力故障
13476,201903191334,0E648FF484CDE909EF1517EACD7CED54,电力故障
6007,201902270835,0E6ACB7A09BEC1E70513E2C79E9C5809,电力故障
6848,201903011405,0E6ACB7A09BEC1E70513E2C79E9C5809,电力故障
6849,201903011405,0E6ACB7A09BEC1E70513E2C79E9C5809,电力故障
7887,201903050514,0E6ACB7A09BEC1E70513E2C79E9C5809,电力故障
13528,201903191449,0E6ACB7A09BEC1E70513E2C79E9C5809,电力故障
18141,201903280925,0E6ACB7A09BEC1E70513E2C79E9C5809,传输故障
13737,201903200346,0E71337267E6B3B6E59CCE288CA3224E,电力故障
7965,201903051039,0E71C7CD187B81097390638A760D5CE9,电力故障
13561,201903191544,0E71C7CD187B81097390638A760D5CE9,电力故障
13562,201903191545,0E71C7CD187B81097390638A760D5CE9,电力故障
14510,201903201640,0E71C7CD187B81097390638A760D5CE9,电力故障
14949,201903211017,0E71C7CD187B81097390638A760D5CE9,电力故障
5305,201902251233,0E73C4AA533152A0DCDF052E83A58FC2,电力故障
18241,201903281201,0E73C4AA533152A0DCDF052E83A58FC2,电力故障
1252,201902100759,0E7970BC00BFC8A1B3244A3859247B42,电力故障
4595,201902230909,0E8943272B6DA6C71A37A416D8B69675,电力故障
4693,201902231345,0E8943272B6DA6C71A37A416D8B69675,电力故障
4694,201902231346,0E8943272B6DA6C71A37A416D8B69675,电力故障
4792,201902231934,0E8943272B6DA6C71A37A416D8B69675,电力故障
4804,201902232155,0E8943272B6DA6C71A37A416D8B69675,电力故障
4805,201902232155,0E8943272B6DA6C71A37A416D8B69675,电力故障
5141,201902250038,0E8943272B6DA6C71A37A416D8B69675,电力故障
5163,201902250527,0E8943272B6DA6C71A37A416D8B69675,电力故障
5262,201902251051,0E8943272B6DA6C71A37A416D8B69675,电力故障
17015,201903252302,0E8943272B6DA6C71A37A416D8B69675,电力故障
10730,201903121456,0E903FDEC6E2300F9349647B6E4B0BE6,电力故障
688,201902071959,0E94217D645A42A1FCFC0F645DBC96A9,电力故障
1154,201902091924,0E94217D645A42A1FCFC0F645DBC96A9,电力故障
1473,201902110815,0E94217D645A42A1FCFC0F645DBC96A9,电力故障
2608,201902151046,0E94217D645A42A1FCFC0F645DBC96A9,电力故障
3495,201902190948,0E94217D645A42A1FCFC0F645DBC96A9,电力故障
15220,201903211804,0E9826C84AE22DC6C926E94962491116,电力故障
304,201902061345,0E9BDC57B6A984D8A79B3FD1BFF8B4DC,电力故障
305,201902061346,0E9BDC57B6A984D8A79B3FD1BFF8B4DC,电力故障
1801,201902121206,0E9D5656C4D9FDB5E0D0690729340DEB,电力故障
6126,201902271351,0E9D5656C4D9FDB5E0D0690729340DEB,电力故障
3563,201902191452,0E9F9A653E50596EEA636438A055CD30,电力故障
16997,201903252104,0EA9FEF4EC0321B4378C9F973EB072A6,误告警
7251,201903030226,0EB20232AAF910EB88EDC91CC19A59B3,电力故障
7496,201903040336,0EB20232AAF910EB88EDC91CC19A59B3,电力故障
7879,201903050249,0EB20232AAF910EB88EDC91CC19A59B3,电力故障
9412,201903090231,0EB20232AAF910EB88EDC91CC19A59B3,电力故障
5065,201902241504,0EC5E16C4B0DE18E3BDA149F27C0D683,电力故障
10821,201903121832,0EC7C3E5BDECA36E04BB79054E144045,传输故障
13120,201903181537,0EC7C3E5BDECA36E04BB79054E144045,电力故障
393,201902062216,0ED04F3C130666158A8FE3D0A12FC086,电力故障
394,201902062216,0ED04F3C130666158A8FE3D0A12FC086,电力故障
9821,201903100257,0ED04F3C130666158A8FE3D0A12FC086,电力故障
9822,201903100258,0ED04F3C130666158A8FE3D0A12FC086,电力故障
14040,201903200917,0ED121B53781C1014C831FE967229E08,电力故障
11030,201903131335,0ED264A37CCA8DCBCA898B17BF45A1E0,电力故障
14874,201903210905,0EEF846F35A14BE624A95775A9E96FED,电力故障
14875,201903210905,0EEF846F35A14BE624A95775A9E96FED,电力故障
15499,201903221146,0EEF846F35A14BE624A95775A9E96FED,电力故障
16000,201903231048,0EEF846F35A14BE624A95775A9E96FED,电力故障
17622,201903270819,0EEF846F35A14BE624A95775A9E96FED,电力故障
18741,201903291305,0EEF846F35A14BE624A95775A9E96FED,电力故障
18742,201903291305,0EEF846F35A14BE624A95775A9E96FED,电力故障
2690,201902152018,0EFABA30C38E4ABA95226E939B1C754F,电力故障
2889,201902161822,0EFABA30C38E4ABA95226E939B1C754F,电力故障
3322,201902181404,0EFABA30C38E4ABA95226E939B1C754F,电力故障
3381,201902181813,0EFABA30C38E4ABA95226E939B1C754F,电力故障
3571,201902191516,0EFABA30C38E4ABA95226E939B1C754F,电力故障
3808,201902201132,0EFABA30C38E4ABA95226E939B1C754F,电力故障
6062,201902271045,0EFC70778CB66EA3C82CA6AF32F68712,硬件故障
6063,201902271045,0EFC70778CB66EA3C82CA6AF32F68712,硬件故障
941,201902081937,0F08354D2B73FF6F60E317BF398F121C,电力故障
942,201902081937,0F08354D2B73FF6F60E317BF398F121C,电力故障
1383,201902102036,0F08354D2B73FF6F60E317BF398F121C,电力故障
15929,201903230840,0F09DDAF29B5E613499EE38EF54A6E94,电力故障
18746,201903291322,0F0C9A18E1396546E87AF788EE6F8D3F,电力故障
8323,201903061040,0F118B424703F190A856D79845084387,电力故障
8467,201903061521,0F118B424703F190A856D79845084387,电力故障
8989,201903071913,0F122C72EC09A4EBDC0D04A9C595FCFA,电力故障
12595,201903171231,0F1ADD7C9230D36BE9E13CB44C280827,电力故障
10792,201903121635,0F1BA6E08E45B54B7725E62E0D02DB37,电力故障
10795,201903121636,0F1BA6E08E45B54B7725E62E0D02DB37,电力故障
7472,201903040032,0F2B7A73A09846F7FE2995AFA8228103,电力故障
10228,201903111004,0F2B7A73A09846F7FE2995AFA8228103,硬件故障
12572,201903171126,0F2B7A73A09846F7FE2995AFA8228103,硬件故障
9773,201903092010,0F2DB34A3CC88DD5930BC11140244D54,传输故障
965,201902082213,0F3149990240A02BB5D4ECBB0502CB8C,电力故障
4267,201902220643,0F3149990240A02BB5D4ECBB0502CB8C,电力故障
3925,201902202153,0F338E0010ADD8A688166CCEEB767A65,电力故障
6865,201903011440,0F338E0010ADD8A688166CCEEB767A65,电力故障
13189,201903181809,0F338E0010ADD8A688166CCEEB767A65,电力故障
18317,201903281446,0F405C42225100E55BEB96B84F5469C4,电力故障
8088,201903051553,0F58BC014F4336A84A2902DA67102818,电力故障
13341,201903190847,0F60A2266ED626D81266F97E56C83660,电力故障
12917,201903180925,0F635DB88766349840FA62A153DC0CE3,电力故障
8522,201903061654,0F70ACAEFFB16B43795C7ECB127FF075,电力故障
17317,201903261304,0F761A0EDB0CBA085E5D43AA307BEAC1,电力故障
17439,201903261742,0F761A0EDB0CBA085E5D43AA307BEAC1,硬件故障
10306,201903111246,0F76FF15D15913404F1FE67DFC391BF0,电力故障
2402,201902141157,0F7B571D89ED8EDBF18DA4543EE2A39E,电力故障
9022,201903072353,0F8150682EEAC07704FD798EC9536F85,电力故障
7328,201903031318,0F860E3A5F4262F8D7173A64E7583DB0,电力故障
7329,201903031318,0F860E3A5F4262F8D7173A64E7583DB0,电力故障
16268,201903240735,0F904F9B13F19458BAF21F264169FC53,电力故障
16548,201903241653,0F904F9B13F19458BAF21F264169FC53,电力故障
15767,201903230008,0F994B509413A95E3628811CB8A58E86,传输故障
15768,201903230016,0F994B509413A95E3628811CB8A58E86,传输故障
9683,201903091516,0F99ED51EEB68B8C96B6E5C5FCC99781,传输故障
9684,201903091521,0F99ED51EEB68B8C96B6E5C5FCC99781,传输故障
9706,201903091551,0F99ED51EEB68B8C96B6E5C5FCC99781,传输故障
9763,201903091926,0F99ED51EEB68B8C96B6E5C5FCC99781,传输故障
9788,201903092127,0F99ED51EEB68B8C96B6E5C5FCC99781,传输故障
2792,201902161121,0F9D67886D48CB1D80DDA1B59D421AE2,硬件故障
3131,201902171829,0FA5230E3F76ED1CF6B530599AB315EB,硬件故障
17656,201903270917,0FB46E221DDF2F3BBD298CA71EE21D04,电力故障
2883,201902161750,0FB79AA386D0097D12AED42D1EE3080C,电力故障
17768,201903271318,0FB79AA386D0097D12AED42D1EE3080C,电力故障
17842,201903271523,0FB79AA386D0097D12AED42D1EE3080C,电力故障
2766,201902160953,0FC512668064D8E72A5D352FA4723BF2,传输故障
15111,201903211424,0FC9C6DD0C17579B20FA24146B170F75,电力故障
15112,201903211424,0FC9C6DD0C17579B20FA24146B170F75,电力故障
9505,201903090918,0FCA233EE13264EA4004B725E1F1929B,电力故障
15951,201903230909,0FCA233EE13264EA4004B725E1F1929B,电力故障
15952,201903230910,0FCA233EE13264EA4004B725E1F1929B,电力故障
6653,201902282347,0FD598B4917D02BAD2ADA32906C6ADE3,电力故障
6657,201902282351,0FD598B4917D02BAD2ADA32906C6ADE3,电力故障
6693,201903010244,0FD598B4917D02BAD2ADA32906C6ADE3,电力故障
6705,201903010513,0FD598B4917D02BAD2ADA32906C6ADE3,电力故障
6793,201903011043,0FD598B4917D02BAD2ADA32906C6ADE3,动环故障
7962,201903051035,0FD7258E97D300A3D010116FBF631541,电力故障
7964,201903051036,0FD7258E97D300A3D010116FBF631541,电力故障
6426,201902281119,0FDFAFA5AB1B880B29DE29D35F19A751,电力故障
7414,201903031805,0FDFAFA5AB1B880B29DE29D35F19A751,传输故障
7792,201903041845,0FDFAFA5AB1B880B29DE29D35F19A751,传输故障
7926,201903050912,0FDFAFA5AB1B880B29DE29D35F19A751,传输故障
12166,201903161101,0FEDC71F246830F3B3901CE6797C0A22,电力故障
18534,201903290702,0FEDC71F246830F3B3901CE6797C0A22,电力故障
19459,201903310701,0FEDC71F246830F3B3901CE6797C0A22,电力故障
8810,201903071159,0FF1C70673F305220B78D399D004EF10,电力故障
8811,201903071159,0FF1C70673F305220B78D399D004EF10,电力故障
14587,201903201952,0FF1C70673F305220B78D399D004EF10,电力故障
432,201902070155,1005EC5733BAEA405F7F37EC14639F0A,电力故障
12471,201903170750,1005EC5733BAEA405F7F37EC14639F0A,电力故障
10887,201903130345,100DA0841D50F34D2FFD1B7267DE6219,电力故障
7737,201903041552,101408D6289F3A12EB0D434D4C6B1F2A,硬件故障
10925,201903130823,10278A1B80D7C398C89690F4FAF54102,电力故障
5670,201902261109,102843377D63CC3997AD423B7A9443E7,电力故障
631,201902071359,1028D2D459B7589749DAF5A2BFCAC14A,电力故障
3442,201902190320,102B8A7294D2693313FB8825B8EEEF4F,电力故障
4253,201902220502,102B8A7294D2693313FB8825B8EEEF4F,电力故障
4483,201902222054,102B8A7294D2693313FB8825B8EEEF4F,电力故障
15590,201903221512,102DFBAB38A343C38B853E15EF5E4624,电力故障
15087,201903211355,10330772707DCB053E404D17439EFC52,电力故障
10540,201903120706,1037F741F8B63BF525C0E516A0509138,电力故障
16120,201903231640,1037F741F8B63BF525C0E516A0509138,电力故障
7474,201903040036,103F5FBFF8D47EC2E4A9FA1009D035B8,电力故障
7869,201903050100,103F5FBFF8D47EC2E4A9FA1009D035B8,电力故障
10475,201903120008,103F5FBFF8D47EC2E4A9FA1009D035B8,电力故障
10479,201903120008,103F5FBFF8D47EC2E4A9FA1009D035B8,电力故障
10864,201903130038,103F5FBFF8D47EC2E4A9FA1009D035B8,电力故障
11148,201903132359,103F5FBFF8D47EC2E4A9FA1009D035B8,电力故障
762,201902080320,1045E7D6484A68C15F36F118A5B01A39,电力故障
16002,201903231054,1045E7D6484A68C15F36F118A5B01A39,电力故障
16390,201903241142,1045E7D6484A68C15F36F118A5B01A39,电力故障
2678,201902151652,104C5719CE928BD770AAE57813308471,电力故障
2679,201902151652,104C5719CE928BD770AAE57813308471,电力故障
15670,201903221619,104C5719CE928BD770AAE57813308471,电力故障
18788,201903291432,104C5719CE928BD770AAE57813308471,电力故障
18789,201903291432,104C5719CE928BD770AAE57813308471,电力故障
7244,201903030046,104C9E29C1B7908756E6FE164A41A341,电力故障
7471,201903040021,104C9E29C1B7908756E6FE164A41A341,电力故障
7860,201903050007,104C9E29C1B7908756E6FE164A41A341,电力故障
8190,201903060004,104C9E29C1B7908756E6FE164A41A341,电力故障
9405,201903090007,104C9E29C1B7908756E6FE164A41A341,电力故障
9806,201903100002,104C9E29C1B7908756E6FE164A41A341,电力故障
5812,201902261616,10502AED9B5D648788097A9A35DD763B,电力故障
5819,201902261637,1053D525627071FC6E39587D8D6F4218,电力故障
15593,201903221512,1054AFB9038A03D65CCA758EA649BA32,电力故障
534,201902070756,1056595EADE9DA70DFF285FD066FB0BD,传输故障
15742,201903222135,1057D5E599CFA07E6E9FFB5AE3A6E1BC,电力故障
15537,201903221319,10597F660BBBD6620DF339D3F11DE24F,传输故障
18797,201903291448,10597F660BBBD6620DF339D3F11DE24F,传输故障
18824,201903291523,105CAC566918AF14E240A7ECEA4A2697,电力故障
1667,201902111722,105F70865F745705DE3F33D6C0592922,电力故障
1669,201902111723,105F70865F745705DE3F33D6C0592922,电力故障
6151,201902271439,105F70865F745705DE3F33D6C0592922,电力故障
6180,201902271632,105F70865F745705DE3F33D6C0592922,电力故障
6250,201902272207,105F70865F745705DE3F33D6C0592922,电力故障
6359,201902280924,105F70865F745705DE3F33D6C0592922,电力故障
6407,201902281048,105F70865F745705DE3F33D6C0592922,电力故障
17504,201903262126,10688D2DED6B14EC11768A992235FEB8,传输故障
18834,201903291532,10688D2DED6B14EC11768A992235FEB8,传输故障
11497,201903142137,1071A977519AFC7588645664409B2F4D,电力故障
11542,201903150101,1071A977519AFC7588645664409B2F4D,传输故障
11594,201903150743,1071A977519AFC7588645664409B2F4D,传输故障
12457,201903170647,1071A977519AFC7588645664409B2F4D,软件故障
5227,201902250954,1087A346691416BD6E865EC4F23B3DAA,电力故障
3391,201902181901,108B4305FE45ECFEFEFE5A58FD45A821,电力故障
15277,201903212239,108B75A7B4A33552A6412A36F2974D8A,电力故障
13786,201903200510,109633F97D86CFCB670BF78C98874FF5,电力故障
734,201902080106,10A2BC78DB5ECF886B1B95317CB116CD,硬件故障
1501,201902110943,10A2BC78DB5ECF886B1B95317CB116CD,硬件故障
4974,201902241135,10A53C1F437F80480261447025EA49B5,电力故障
5710,201902261250,10B01C373A7CDC6011841EFE5C9610CE,电力故障
2787,201902161043,10B170B184DFC64896FFEAA22C24640A,电力故障
12562,201903171112,10C98D33924613EA08F7E937A29B6B58,电力故障
12678,201903171522,10CD340279DA463C849865BF20DA3C93,硬件故障
14022,201903200906,10CD340279DA463C849865BF20DA3C93,电力故障
2817,201902161258,10D2DD8ADD9261459CB27B3CBE3DB001,电力故障
83,201902051159,10D532D589A6AF2D4C1A411E928E33FE,传输故障
2521,201902150053,10D79ACB2812A2CF041619ACE5934407,电力故障
2525,201902150107,10D79ACB2812A2CF041619ACE5934407,电力故障
17042,201903260339,10D79ACB2812A2CF041619ACE5934407,电力故障
17044,201903260339,10D79ACB2812A2CF041619ACE5934407,电力故障
17057,201903260435,10D79ACB2812A2CF041619ACE5934407,电力故障
7665,201903041407,10D80333ECA2F58F6225CEE53DB97ADB,传输故障
1375,201902101951,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
1376,201902101951,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
4172,201902211745,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
4173,201902211746,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
5119,201902241912,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
7748,201903041626,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
7751,201903041626,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
8455,201903061504,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
13147,201903181614,10D9EFE1AD00DAB8CF3E8B506F07EE54,电力故障
15352,201903220708,10DA664D3B7FEA51C668DD437067415D,电力故障
15383,201903220842,10DA664D3B7FEA51C668DD437067415D,硬件故障
15566,201903221421,10DA664D3B7FEA51C668DD437067415D,电力故障
3880,201902201630,10E2B62ED7DF01FAEF3936E4C4246B81,电力故障
4292,201902220908,10E2B62ED7DF01FAEF3936E4C4246B81,电力故障
248,201902061026,110DBAF5C5373457BD855A69BDD5F0BD,电力故障
8672,201903070626,112B3C3334A2C78B4FE2784BD440E855,电力故障
17557,201903270558,112B3C3334A2C78B4FE2784BD440E855,电力故障
